Q9UHB6,,P60953,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2408
Q9UKI2,,P60953,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2409
Q9UKN1,,P60953,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2410
Q9UKR5,,P60953,,MI:0398,two hybrid pooling approach,Stelzl et al. (2005),pubmed:16169070|imex:IM-16517|mint:MINT-5217955,2411
Q9UM54,,P60953,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2412
Q9UQB8,,P60953,,MI:0096,pull down,Sudhaharan et al. (2010),pubmed:21311754|imex:IM-26381,2413
Q9UQB8,4,P60953,,MI:0096,pull down,Disanza et al. (2013),imex:IM-22092|pubmed:24076653,2414
Q9VEX9,,P60953,,MI:0018,two hybrid,Evangelista et al. (1997),pubmed:9082982|imex:IM-20287,2415
Q9Y3E0,,P60953,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2416
Q9Y473,,P60953,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2417
Q9Y5S2,,P60953,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2418
Q9Z101,,P60953,,MI:0018,two hybrid,Joberty et al. (2000),pubmed:10934474,2419
Q13043,,P61006,,MI:1314,proximity-dependent biotin identification,Couzens et al. (2013),pubmed:24255178|imex:IM-21541,2420
Q13043,,P61011,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,2421
Q9UH99,,P61020,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2422
O00400,,P61106,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2423
Q09472,,P61201,,MI:0096,pull down,Eckey et al. (2013),mint:fj-13-0103|pubmed:23441852|mint:MINT-8414198,2424
Q09472,,P61201,,MI:0889,acetylase assay,Eckey et al. (2013),mint:fj-13-0103|pubmed:23441852|mint:MINT-8414198,2425
Q09472,,P61353,,MI:0397,two hybrid array,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2426
Q09472,,P61457,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2427
A5X5J0,,P61586,,MI:0096,pull down,Tanegashima et al. (2008),pubmed:18256687|imex:IM-13972|mint:MINT-6493368,2428
O08808,,P61586,,MI:0096,pull down,Watanabe et al. (1997),pubmed:9214622|imex:IM-18804,2429
O14974,,P61586,,MI:0006,anti bait coimmunoprecipitation,Koga et al. (2005),doi:10.1074/jbc.M410909200|pubmed:15545284|mint:MINT-8208729,2430
O14974,,P61586,,MI:0006,anti bait coimmunoprecipitation,Koga et al. (2005),doi:10.1074/jbc.M410909200|pubmed:15545284|mint:MINT-8208729,2431
O15085,,P61586,,MI:0007,anti tag coimmunoprecipitation,Dong et al. (2010),pubmed:20300064|imex:IM-15070|mint:MINT-7909059|doi:10.1038/emboj.2010.33,2432
O15085,,P61586,,MI:0007,anti tag coimmunoprecipitation,Dong et al. (2010),pubmed:20300064|imex:IM-15070|mint:MINT-7909059|doi:10.1038/emboj.2010.33,2433
O15085,,P61586,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2434
O15085,,P61586,,MI:0114,x-ray crystallography,Derewenda et al. (2004),pubmed:15530360|doi:10.1016/j.str.2004.09.003|imex:IM-14240,2435
O60610,,P61586,,MI:0096,pull down,Higashi et al. (2008),pubmed:18218625|imex:IM-18790,2436
O75787,,P61586,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2437
P00441,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2438
P00441,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2439
P00441,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2440
P00441,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2441
P08559,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2442
P08559,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2443
P0CG48,,P61586,,MI:0007,anti tag coimmunoprecipitation,Bryan et al. (2005),pubmed:15710384|imex:IM-14130|mint:MINT-5217531,2444
P19338,,P61586,,MI:0006,anti bait coimmunoprecipitation,Garcia et al. (2011),mint:MINT-8086571|pubmed:21281639|mint:d-10-01833|doi:10.1016/j.febslet.2011.01.035,2445
P36957,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2446
P36957,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2447
P36957,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2448
P46527,,P61586,,MI:0006,anti bait coimmunoprecipitation,Larrea et al. (2009),pubmed:19470470|doi:10.1073/pnas.0805057106|imex:IM-14741,2449
P46527,,P61586,,MI:0096,pull down,Larrea et al. (2009),pubmed:19470470|doi:10.1073/pnas.0805057106|imex:IM-14741,2450
P52565,,P61586,,MI:0006,anti bait coimmunoprecipitation,Wang et al. (2010),pubmed:20711218|imex:IM-20562,2451
P52565,,P61586,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2452
P52565,,P61586,,MI:1112,two hybrid prey pooling approach,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2453
P55957,,P61586,,MI:0813,proximity ligation assay,Chen et al. (2014),pubmed:25241761|imex:IM-18707,2454
P61586,,P61586,,MI:0091,chromatography technology,Zhang et al. (1998),pubmed:9748241|imex:IM-18832,2455
P63244,,P61586,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2456
Q07960,,P61586,,MI:0398,two hybrid pooling approach,Rual et al. (2005),pubmed:16189514|imex:IM-16520|mint:MINT-5217968,2457
Q07960,,P61586,,MI:0114,x-ray crystallography,Graham et al. (2002),pubmed:11927263,2458
Q13459,2,P61586,,MI:0096,pull down,Saeki et al. (2005),pubmed:15644318|imex:IM-17494,2459
Q13464,,P61586,,MI:0096,pull down,Garcia et al. (2011),mint:MINT-8086571|pubmed:21281639|mint:d-10-01833|doi:10.1016/j.febslet.2011.01.035,2460
Q13464,,P61586,,MI:0096,pull down,Garcia et al. (2011),mint:MINT-8086571|pubmed:21281639|mint:d-10-01833|doi:10.1016/j.febslet.2011.01.035,2461
Q15109,,P61586,,MI:0006,anti bait coimmunoprecipitation,Hirose et al. (2010),pubmed:19944695|imex:IM-15564|mint:MINT-7301165|mint:d-09-01785|doi:10.1016/j.febslet.2009.11.082,2462
Q15109,,P61586,,MI:0006,anti bait coimmunoprecipitation,Hirose et al. (2010),pubmed:19944695|imex:IM-15564|mint:MINT-7301165|mint:d-09-01785|doi:10.1016/j.febslet.2009.11.082,2463
Q15654,,P61586,,MI:1356,validated two hybrid,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2464
Q15796,,P61586,,MI:0034,display technology,Miyamoto-Sato et al. (2010),pubmed:20195357|imex:IM-20475,2465
Q16512,,P61586,,MI:0114,x-ray crystallography,Maesaki et al. (1999),pubmed:10619026|mint:MINT-5212101,2466
Q56921,,P61586,,MI:0007,anti tag coimmunoprecipitation,Edelmann et al. (2010),pubmed:20553488|imex:IM-15579|mint:MINT-7717051|doi:10.1111/j.1742-4658.2010.07665|mint:fj-09-1386.r2,2467
Q5NE82,,P61586,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,2468
Q5S007,,P61586,,MI:0007,anti tag coimmunoprecipitation,Chan et al. (2011),pubmed:21454543|imex:IM-17893,2469
Q6PDM6,,P61586,,MI:0017,classical fluorescence spectroscopy,Rossman et al. (2002),pubmed:11889037,2470
Q6PDM6,,P61586,,MI:0114,x-ray crystallography,Snyder et al. (2002),pubmed:12006984,2471
Q6WCQ1,,P61586,,MI:0096,pull down,Koga et al. (2005),doi:10.1074/jbc.M410909200|pubmed:15545284|mint:MINT-8208729,2472
Q6WCQ1,,P61586,,MI:0096,pull down,Koga et al. (2005),doi:10.1074/jbc.M410909200|pubmed:15545284|mint:MINT-8208729,2473
Q6WCQ1,,P61586,,MI:0006,anti bait coimmunoprecipitation,Koga et al. (2005),doi:10.1074/jbc.M410909200|pubmed:15545284|mint:MINT-8208729,2474
Q6XW05,,P61586,,MI:0949,gdp/gtp exchange assay,Huang et al. (2009),pubmed:19620963|doi:10.1038/nsmb.1647|imex:IM-14291,2475
Q7KZN9,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2476
Q7KZN9,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2477
Q7KZN9,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2478
Q7Z6G8,3,P61586,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,2479
Q7Z6G8,3,P61586,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,2480
Q80X90,,P61586,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2481
Q81LY0,,P61586,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,2482
Q8C6B2,,P61586,,MI:0096,pull down,Zhou et al. (2012),pubmed:22404908|imex:IM-17370,2483
Q8C6B2,,P61586,,MI:0096,pull down,Margolis et al. (2010),pubmed:21029865|imex:IM-15169,2484
Q8IW93,,P61586,,MI:0096,pull down,Tanegashima et al. (2008),pubmed:18256687|imex:IM-13972|mint:MINT-6493368,2485
Q8IW93,,P61586,,MI:0096,pull down,Tanegashima et al. (2008),pubmed:18256687|imex:IM-13972|mint:MINT-6493368,2486
Q8N5V2,,P61586,,MI:0096,pull down,Tanegashima et al. (2008),pubmed:18256687|imex:IM-13972|mint:MINT-6493368,2487
Q8ZAG5,,P61586,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,2488
Q8ZCT9,,P61586,,MI:0398,two hybrid pooling approach,Dyer et al. (2010),pubmed:20711500|imex:IM-13779,2489
Q92619,,P61586,,MI:0663,confocal microscopy,de et al. (2013),pubmed:24086303|imex:IM-23218,2490
Q92834,,P61586,,MI:1314,proximity-dependent biotin identification,Gupta et al. (2015),imex:IM-24512|pubmed:26638075,2491
Q969H4,,P61586,,MI:0012,bioluminescence resonance energy transfer,Lopez-Ilasaca et al. (2005),pubmed:15670823|mint:MINT-5217486|imex:IM-11129,2492
Q969H4,,P61586,,MI:0007,anti tag coimmunoprecipitation,Lopez-Ilasaca et al. (2005),pubmed:15670823|mint:MINT-5217486|imex:IM-11129,2493
Q969H4,,P61586,,MI:0007,anti tag coimmunoprecipitation,Lopez-Ilasaca et al. (2005),pubmed:15670823|mint:MINT-5217486|imex:IM-11129,2494
Q99714,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2495
Q99714,,P61586,,MI:0030,cross-linking study,Malty et al. (2017),doi:10.1016/j.cels.2017.10.010|pubmed:29128334|imex:IM-26363,2496
Q9BST9,,P61586,,MI:0096,pull down,Katoh et al. (2003),pubmed:12879077|mint:MINT-5216557,2497
Q9BST9,,P61586,,MI:0096,pull down,Steele et al. (2012),pubmed:22705156|mint:MINT-8379817,2498
Q9BST9,,P61586,,MI:0096,pull down,Hirose et al. (2010),pubmed:19944695|imex:IM-15564|mint:MINT-7301165|mint:d-09-01785|doi:10.1016/j.febslet.2009.11.082,2499
Q9D6P8,,P61586,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2500
Q9FD10,,P61586,,MI:0428,imaging technique,Christen et al. (2008),pubmed:19887681|imex:IM-25846,2501
Q9FD10,,P61586,,MI:0071,molecular sieving,Christen et al. (2008),pubmed:19887681|imex:IM-25846,2502
Q9FD10,,P61586,,MI:0416,fluorescence microscopy,Christen et al. (2008),pubmed:19887681|imex:IM-25846,2503
Q9HCE7,2,P61586,,MI:0007,anti tag coimmunoprecipitation,Tian et al. (2011),pubmed:21708152|mint:MINT-8187334|doi:10.1016/j.febslet.2011.06.016|imex:IM-23216,2504
Q9HCE7,2,P61586,,MI:0096,pull down,Tian et al. (2011),pubmed:21708152|mint:MINT-8187334|doi:10.1016/j.febslet.2011.06.016|imex:IM-23216,2505
Q9UHB6,,P61586,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2506
Q9UKT9,,P61586,,MI:1356,validated two hybrid,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2507
Q9UKT9,,P61586,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2508
Q9WUM4,,P61586,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2509
Q9Y4F9,,P61586,,MI:0397,two hybrid array,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2510
Q9Y4F9,,P61586,,MI:1112,two hybrid prey pooling approach,Rolland et al. (2014),imex:IM-23318|pubmed:25416956,2511
Q9Z0S9,,P61586,,MI:0018,two hybrid,Figueroa et al. (2001),pubmed:11335720|imex:IM-26228,2512
Q9Z0S9,,P61586,,MI:0096,pull down,Figueroa et al. (2001),pubmed:11335720|imex:IM-26228,2513
P49768,,P61979,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2514
P10415,,P62136,,MI:0678,antibody array,Flores-Delgado et al. (2007),pubmed:17274640|imex:IM-18875,2515
Q13936,,P62158,,MI:0114,x-ray crystallography,Kim et al. (2010),pubmed:20953164|imex:IM-15397|mint:MINT-8087759|doi:10.1038/emboj.2010.260,2516
Q13936,,P62158,,MI:0065,isothermal titration calorimetry,Kim et al. (2010),pubmed:20953164|imex:IM-15397|mint:MINT-8087759|doi:10.1038/emboj.2010.260,2517
Q13936,,P62158,,MI:0065,isothermal titration calorimetry,Kim et al. (2010),pubmed:20953164|imex:IM-15397|mint:MINT-8087759|doi:10.1038/emboj.2010.260,2518
Q13936,,P62158,,MI:0096,pull down,Kim et al. (2010),pubmed:20953164|imex:IM-15397|mint:MINT-8087759|doi:10.1038/emboj.2010.260,2519
Q13936,,P62158,,MI:0096,pull down,Kim et al. (2010),pubmed:20953164|imex:IM-15397|mint:MINT-8087759|doi:10.1038/emboj.2010.260,2520
Q5VST9,,P62158,,MI:0096,pull down,Young et al. (2001),pubmed:11448995|imex:IM-19877,2521
Q9BYF1,,P62158,,MI:0006,anti bait coimmunoprecipitation,Lambert et al. (2008),pubmed:18070603|imex:IM-13956|mint:MINT-6175475,2522
P10451,,P62166,,MI:1112,two hybrid prey pooling approach,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,2523
P10451,,P62166,,MI:0397,two hybrid array,"Huri, et al. (2017)",pubmed:unassigned1304|imex:IM-25472,2524
Q13043,,P62269,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,2525
P07355,,P62330,,MI:0006,anti bait coimmunoprecipitation,Ewing et al. (2007),pubmed:17353931,2526
P15172,,P62487,,MI:0397,two hybrid array,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2527
Q9UBK2,,P62508,,MI:0107,surface plasmon resonance,Wang et al. (2009),pubmed:19171140|imex:IM-11645|mint:MINT-6824607|mint:d-08-02266|doi:10.1016/j.febslet.2009.01.030,2528
Q9UBK2,,P62508,,MI:0107,surface plasmon resonance,Huang et al. (2010),pubmed:19914244|imex:IM-15550|mint:MINT-7297292|mint:d-09-01866|doi:10.1016/j.febslet.2009.11.026,2529
Q9UBK2,,P62508,,MI:0096,pull down,Tremblay et al. (2008),pubmed:18063693|imex:IM-26400,2530
P49768,,P62631,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2531
P49768,,P62631,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2532
P49768,,P62631,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2533
P49768,,P62631,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2534
Q13043,,P62701,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,2535
P78318,,P62714,,MI:0018,two hybrid,Chen et al. (1998),pubmed:9647778|imex:IM-19607,2536
P78318,,P62714,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2537
P04406,,P62805,,MI:0006,anti bait coimmunoprecipitation,Jia et al. (2014),pubmed:25417112|imex:IM-23696,2538
P49768,,P62908,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2539
P49768,,P62908,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2540
P46939,,P62937,,MI:0006,anti bait coimmunoprecipitation,Cereghetti et al. (2008),pubmed:18838687|doi:10.1073/pnas.0808249105|imex:IM-14336,2541
P60953,,P62993,,MI:0018,two hybrid,Vinayagam et al. (2011),pubmed:21900206|imex:IM-16799|mint:MINT-8089645|doi:10.1126/scisignal.2001699,2542
Q07869,,P62993,,MI:0729,luminescence based mammalian interactome mapping,Grossmann et al. (2015),pubmed:25814554|imex:IM-22632,2543
Q07869,,P62993,,MI:0397,two hybrid array,Grossmann et al. (2015),pubmed:25814554|imex:IM-22632,2544
Q15303,,P62993,,MI:0096,pull down,Schulze et al. (2005),mint:MINT-5218694|pubmed:16729043,2545
Q15303,,P62993,,MI:0096,pull down,Schulze et al. (2005),mint:MINT-5218694|pubmed:16729043,2546
Q9NRR4,,P62993,,MI:0081,peptide array,Wu et al. (2007),pubmed:17474147|mint:MINT-8109998|imex:IM-11903,2547
Q03135,,P63000,,MI:0096,pull down,Lim et al. (2014),imex:IM-25801|pubmed:24625804,2548
Q8N2S1,,P63000,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2549
P49768,,P63017,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2550
P49768,,P63017,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2551
P10415,,P63098,,MI:0416,fluorescence microscopy,Weiwad et al. (2005),pubmed:15757646|imex:IM-11432|mint:MINT-5217580,2552
P34932,,P63104,,MI:0096,pull down,Meek et al. (2004),pubmed:15161933|mint:MINT-5217040,2553
Q06413,,P63104,,MI:0398,two hybrid pooling approach,Bandyopadhyay et al. (2010),pubmed:20936779|imex:IM-17049,2554
P10415,,P67775,,MI:0045,experimental interaction detection,Tamura et al. (2004),pubmed:15225643|mint:MINT-5217079,2555
P78318,,P67775,,MI:0018,two hybrid,Chen et al. (1998),pubmed:9647778|imex:IM-19607,2556
P78318,,P67775,,MI:0007,anti tag coimmunoprecipitation,Chen et al. (1998),pubmed:9647778|imex:IM-19607,2557
P78318,,P67775,,MI:0676,tandem affinity purification,Gingras et al. (2005),pubmed:16085932|imex:IM-20468,2558
P78318,,P67775,,MI:0018,two hybrid,Wang et al. (2011),imex:IM-15364|pubmed:21988832,2559
P78318,,P67775,,MI:0006,anti bait coimmunoprecipitation,Nakashima et al. (2013),mint:MINT-8434208|pubmed:23892082|imex:IM-22136,2560
P78318,,P67775,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2561
Q09472,,P67809,,MI:0007,anti tag coimmunoprecipitation,Sengupta et al. (2011),pubmed:20856196|imex:IM-16542,2562
Q09472,,P67809,,MI:0007,anti tag coimmunoprecipitation,Sengupta et al. (2011),pubmed:20856196|imex:IM-16542,2563
P25098,,P67870,,MI:0018,two hybrid,Vinayagam et al. (2011),pubmed:21900206|imex:IM-16799|mint:MINT-8089645|doi:10.1126/scisignal.2001699,2564
O00400,,P67936,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2565
P01106,,P68032,,MI:0676,tandem affinity purification,Agrawal et al. (2010),pubmed:21150319|imex:IM-16995,2566
P01106,,P68032,,MI:0676,tandem affinity purification,Agrawal et al. (2010),pubmed:21150319|imex:IM-16995,2567
P03372,,P68032,,MI:0029,cosedimentation through density gradient,Tarallo et al. (2011),pubmed:21182205|imex:IM-13780,2568
P03372,,P68032,,MI:0004,affinity chromatography technology,Tarallo et al. (2011),pubmed:21182205|imex:IM-13780,2569
P0C862,,P68032,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,2570
P19320,,P68032,,MI:0030,cross-linking study,Byron et al. (2012),imex:IM-17358|pubmed:22623428,2571
P19320,,P68032,,MI:0030,cross-linking study,Byron et al. (2012),imex:IM-17358|pubmed:22623428,2572
P19320,,P68032,,MI:0030,cross-linking study,Byron et al. (2012),imex:IM-17358|pubmed:22623428,2573
P32121,,P68032,,MI:0007,anti tag coimmunoprecipitation,Xiao et al. (2007),pubmed:17620599,2574
P34969,,P68032,,MI:0676,tandem affinity purification,Souza et al. (2009),pubmed:19486527|imex:IM-22110,2575
P35579,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2576
P35579,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2577
P35579,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2578
P47755,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2579
P53355,,P68032,,MI:0007,anti tag coimmunoprecipitation,So et al. (2015),pubmed:25852190|imex:IM-23674,2580
P58771,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2581
P60710,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2582
P62140,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2583
P62993,,P68032,,MI:0096,pull down,Blagoev et al. (2003),pubmed:12577067|mint:MINT-5216105,2584
Q01968,,P68032,,MI:0007,anti tag coimmunoprecipitation,Nández et al. (2014),imex:IM-26116|pubmed:25107275,2585
Q14896,,P68032,,MI:0018,two hybrid,Uys et al. (2010),pubmed:21569246|imex:IM-24136,2586
Q59H18,,P68032,,MI:0018,two hybrid,Zhao et al. (2003),pubmed:12721663,2587
Q5VZL5,,P68032,,MI:0676,tandem affinity purification,Hauri et al.,pubmed:27705803|imex:IM-21659,2588
Q61879,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2589
Q6IQ23,,P68032,,MI:0006,anti bait coimmunoprecipitation,"Kourtidis, et al. (2017)",imex:IM-25739|pubmed:28877994,2590
Q6ZMQ8,,P68032,,MI:0007,anti tag coimmunoprecipitation,So et al. (2015),pubmed:25852190|imex:IM-23674,2591
Q8TDR0,,P68032,,MI:0006,anti bait coimmunoprecipitation,Guo et al. (2010),imex:IM-13774|pubmed:20391533,2592
Q8VDD5,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2593
Q92614,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2594
Q969Q1,,P68032,,MI:0018,two hybrid,Witt et al. (2008),pubmed:18157088|imex:IM-11542|mint:MINT-6492033,2595
Q96KR7,,P68032,,MI:0096,pull down,Yadav et al. (2017),pubmed:28330616|imex:IM-25671,2596
Q9ERG0,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2597
Q9UBL3,,P68032,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,2598
Q9UH99,,P68032,,MI:0096,pull down,Taranum et al. (2012),pubmed:22555292|imex:IM-24042,2599
Q9UHB6,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2600
Q9WTI7,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2601
Q9WVM1,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2602
Q9Z0Y1,,P68032,,MI:0007,anti tag coimmunoprecipitation,Hein et al. (2015),pubmed:26496610|imex:IM-24272,2603
O75923,,P68104,,MI:0399,two hybrid fragment pooling approach,Blandin et al. (2013),pubmed:23414517|imex:IM-16425,2604
Q09472,,P68104,,MI:0006,anti bait coimmunoprecipitation,Karmakar et al. (2010),pubmed:20808282|imex:IM-15193|mint:MINT-8075955|doi:10.1038/emboj.2010.204,2605
Q9UH99,,P68104,,MI:0096,pull down,Taranum et al. (2012),pubmed:22555292|imex:IM-24042,2606
P49768,,P68134,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2607
P49768,,P68134,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2608
P49768,,P68134,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2609
P49768,,P68134,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2610
Q13043,,P68366,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,2611
P49768,,P68368,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2612
P49768,,P68368,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2613
P49768,,P68368,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2614
P49768,,P68368,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2615
P49768,,P68369,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2616
P49768,,P68369,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2617
P49768,,P68369,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2618
P49768,,P68369,,MI:0096,pull down,Kuzuya et al. (2016),pubmed:27036734|imex:IM-25035,2619
Q13043,,P68371,,MI:0676,tandem affinity purification,Rawat et al. (2013),pubmed:23386615|imex:IM-23209,2620
P07355,,P75409,,MI:0663,confocal microscopy,Somarajan et al. (2014),pubmed:25139904|imex:IM-25938,2621
